data,titulo,url,noticia
29 de abril de 2020 07:34,Coronavírus: pneumologista explica o novo cenário,https://tercalivre.com.br/coronavirus-pneumologista-explica-o-novo-cenario/,"O Terça Livre conversou nesta segunda-feira (27/4), com o Doutor Álvaro Gradim, médico, pneumologista e presidente da Associação dos Funcionários Públicos do Estado de São Paulo (AFPESP), sobre o novo cenário do coronavírus (covid-19), após tanto tempo de quarentena e tantas surpresas e descobertas da ciência, ainda que em meio a pandemia.Em relação à epidemia no Brasil, o doutor acredita que nós estamos atingindo o ápice das contaminações neste final de abril.Para a próxima semana ele espera uma estabilidade da curva neste ápice e em seguida, gradualmente, a curva deve começar a cair, com variações, mas decrescentes.“É o processo viral, sempre está presente nos quadros virais“, informa Gradim.Todos os anos uma quantidade enorme falece em função do vírus influenza, os sintomas são acentuados, de mal estar, dor, perda do apetite, exemplifica o doutor como quadro de infecção respiratória.O pneumologista explica que influenza “é a terceira causa mortis no estado de São Paulo“, que os primeiros lugares ocupam outras doenças que envolvem o coração e a respiração, em um cenário cuja coleta de dados de óbitos não é fácil.Mesmo diante deste quadro superior em número de fatalidades por influenza, não houve o mesmo espanto, a mesma reação por parte da mídia, que se apresenta hoje com o coronavírus, o que ele considera muito cruel com o cidadão."
18 de abril de 2020 16:52,MPF apura critérios de admissão e tratamento ofertado aos pacientes atendidos no Hospital de Campanha de Goiânia,https://tercalivre.com.br/mpf-apura-criterios-de-admissao-e-tratamento-ofertado-aos-pacientes-atendidos-no-hospital-de-campanha-de-goiania/,"O Ministério Público Federal (MPF) em Goiás instaurou, neste sábado (18/4), Procedimento Preparatório (PP) para apurar eventuais ações ou omissões ilícitas por parte do Estado de Goiás referentes à admissão e ao tratamento ofertado aos cidadãos atendidos no Hospital de Campanha de Goiânia (HCamp).A instauração do PP se deu a partir de notícia divulgada pela imprensa local dando conta de que dos 20 pacientes mortos que estavam internados no HCamp, para enfrentamento à covid-19, 14 testaram negativos para a doença, outros três ainda estão em investigação e apenas três tiveram resultados positivos.Para o procurador da República Ailton Benedito, responsável pelo PP, o Hcamp de Goiânia foi implantado especialmente para o atendimento de pacientes com suspeita de contaminação pelo novo coronavírus e/ou com síndrome respiratória aguda, conforme Portaria SES nº 507/2020. No entanto, o alto número de casos negativos para a covid-19 pode indicar eventuais falhas na regulação de pacientes para admissão naquela unidade hospitalar. Além disso, entendeu necessário apurar se os protocolos de tratamento recomendados pelo Ministério da Saúde têm sido observados.Como primeira providência, o MPF oficiará à Secretaria Estadual de Saúde do Estado de Goiás (SES/GO) para que informe, no prazo de cinco dias, como os pacientes referidos na notícia divulgada pela imprensa foram admitidos no HCamp; se todos, desde o primeiro atendimento, de fato apresentavam suspeita da covid-19 ou sintomas de síndrome respiratória aguda; e se os protocolos de tratamento estabelecidos pelo Ministério da Saúde foram a eles aplicados, devendo ser encaminhadas cópias dos respectivos prontuários ao MPF, para comprovação.Clique aqui para ler a íntegra do Despacho que instaurou o PP.Estudante de artes, filosofia e ciências. Jornalista, crítico de arte e escritor. Escrevo por amor e nas horas vagas salvo o mundo.Twitter: @RicardoRoveran"
7 de abril de 2020 11:43,"Coronavírus pode estar servindo como estratégia de marketing para desviar situações políticas, diz presidente da SBCM",https://tercalivre.com.br/coronavirus-pode-estar-servindo-como-estrategia-de-marketing-para-desviar-situacoes-politicas-diz-presidente-da-sbcm/,"Em artigo publicado no mês de março, o presidente da Sociedade Brasileira de Clínica Médica, Antonio Carlos Lopes, analisa de maneira crítica os efeitos da pandemia do vírus chinês.O médico reforça a informação de que a Gripe Suína (H1N1) matava e ainda mata muito mais em comparação ao coronavírus/COVID-19.Destaca também que, de acordo com informações do Johns Hopkins Coronavírus Resource Center, a taxa de mortalidade real do coronavírus é de 0,2%: a mesma taxa de mortalidade geral. Outro alerta importante elencado pelo presidente da SBCM é a possibilidade do coronavírus estar servindo como estratégia de marketing, desviando o foco de situações políticas em curso no Brasil e no mundo.“Parece que se perdeu de vista a noção de que a doença raramente apresenta complicações mais sérias e o tratamento necessário é basicamente o repouso”, escreve.Leia o artigo na íntegra:Coronavírus: pandemia ou histeria?"
6 de abril de 2020 22:09,"Curado, médico de Doria não responde se tomou cloroquina para se tratar da Covid-19",https://tercalivre.com.br/curado-medico-de-doria-nao-responde-se-tomou-cloroquina-para-se-tratar-da-covid-19/,"Curado da covid-19, o médico coordenador do Centro de Contingência do Coronavírus em São Paulo, infectologista David Uip, não respondeu se fez uso de hidroxicloroquina no tratamento da doença.David Uip foi entrevistado nesta segunda-feira (6) por José Luiz Datena. “O senhor chegou a tomar esse medicamento ou não?”, perguntou o jornalista.“Olha, eu segui regiamente o que me foi prescrito e orientado. Então cabe aos meus médicos falarem de terapêuticos, eu não vou falar de terapêuticos”, respondeu, rindo, o médico.Datena replica: “Tomou, então tomou. Numa hora dessa, o cara toma o que tem e se é protocolo, é protocolo. Se o ministério autorizou, então tomou”.Defensor do isolamento social, o mesmo médico parece que não tinha o mesmo posicionamento antes de ser nomeado ao atual cargo pelo governador João Doria.Em vídeo publicado em 26 de fevereiro, Uip aparece ao lado do cardiologista Roberto Kalil Filho dizendo que o vírus chinês era de baixa letalidade e que poucas pessoas precisariam de UTI.“Vamos continuar com a nossa vida do mesmo jeito, evidentemente com precaução. Não há recomendação de mudar hábito. Não vai deixar de ir para a escola, vá viajar. Só não vá para a China agora. Tenha bom senso”, declara. (veja abaixo)."
29 de março de 2020 07:00,Saiba como está o avanço do coronavírus no Brasil,https://tercalivre.com.br/saiba-como-esta-o-avanco-do-coronavirus-no-brasil/,"Quinta-feira (26/3) completou um mês do primeiro caso confirmado do novo coronavírus (covid-19) no Brasil. Durante este período a pandemia produziu 77 mortes, conforme atualização do Ministério da Saúde divulgada quinta (26). A taxa de letalidade é de 2,7%.As mortes já haviam se expandido para além de São Paulo e do Rio de Janeiro, com falecimentos em Pernambuco, no Rio Grande do Sul e no Amazonas.O secretário de Vigilância em Saúde, Wanderson Oliveira, retificou o número de mortes no país. No relatório constavam 78 óbitos, com um caso no Distrito Federal. Mas o secretário afirmou que o registro foi feito por engano e que DF não tem morte por covid-19.Considerando um mês após o primeiro infectado, o Brasil fica atrás da China (213 mortes e 9.802 casos), mas à frente da Itália (29 mortes e 1.694 casos).O secretário executivo do Ministério da Saúde, João Gabbardo dos Reis, afirmou que a comparação entre Brasil e Itália deve ser ponderada por uma série de aspectos, como pelo fato dos países terem faixas etárias diferentes (a Itália com mais idosos) e pelo Brasil ter mais leitos de Unidade de Tratamento Intensiva (UTI) do que aquele país.“O fato de termos mais casos não significa nada. Nós começamos de forma mais lenta, mas em compensação a Itália teve crescimento abrupto, que esperamos que nós não tenhamos. Pode ser que daqui a uma semana, nossa situação seja muito melhor que a Itália. Temos uma expectativa que nós não vamos ter número de óbitos proporcional que Itália está tendo. Precisamos esperar mais algumas semanas”, respondeu.O total de casos confirmados saiu de 2.433 para 2.915 casos. O resultado marcou um aumento de 54% nos casos em relação ao início da semana, quando foram contabilizadas 1.891 pessoas infectadas."
26 de março de 2020 15:16,G20 injeta US$ 5 trilhões na economia global para conter coronavírus,https://tercalivre.com.br/g20-injeta-us-5-trilhoes-na-economia-global-para-conter-coronavirus/,"Os líderes do G20 reuniram-se hoje (26), por videoconferência, para discutir as ações para atenuar os impactos sociais e econômicos da pandemia de covid-19.De acordo com comunicado conjunto, os países estão injetando mais de US$ 5 trilhões na economia global, em políticas fiscais direcionadas, medidas econômicas e esquemas de garantia. (Clique aqui para ler a declaração sobre a covid-19)A reunião foi organizada pela Arábia Saudita, que está na presidência rotativa do grupo dos 20 países mais ricos do mundo. O presidente Jair Bolsonaro participou da videoconferência.O grupo informou que vai continuar realizando um apoio fiscal ousado e em larga escala. “Estamos adotando medidas imediatas e vigorosas para apoiar nossas economias; proteger trabalhadores, empresas – especialmente micro, pequenas e médias empresas – e os setores mais afetados; e amparar os vulneráveis por meio de uma proteção social adequada”, diz o comunicado.Entre outras ações, os países do G20 vão acompanhar os riscos de dívida em países de baixa renda devido à pandemia e pedir que seus ministros de Finanças e os bancos centrais trabalhem com as organizações internacionais para fornecer a assistência financeira internacional apropriada. “Apoiamos as medidas extraordinárias adotadas pelos bancos centrais.Os bancos centrais agiram para apoiar o fluxo de crédito para as famílias e empresas, promover a estabilidade financeira e aumentar a liquidez nos mercados globais”, diz o comunicado.Os líderes do G20 lamentaram as mortes ocorridas, expressaram sua gratidão aos profissionais de saúde e comprometeram-se coletivamente no esforço de proteger vidas, os empregos e a renda das pessoas; restaurar a confiança, preservar a estabilidade do mercado e retomar o crescimento; minimizar as interrupções no comércio e nas cadeias de suprimentos globais; prestar ajuda a todos os países que precisam de assistência, e coordenar medidas financeiras e de saúde pública."
19 de março de 2020 19:52,Trump anuncia aprovação de medicamento contra malária para tratamento da covid-19,https://tercalivre.com.br/trump-anuncia-aprovacao-de-medicamento-contra-malaria-para-tratamento-da-covid-19/,"O presidente dos Estados Unidos, Donald Trump anunciou nesta quinta-feira (19) que o governo norte-americano aprovou o uso de hidroxicloroquina, usada no tratamento de malária e artrite, como medicamento para pacientes de covid-19.Os EUA registraram um aumento de 40% no número de novos casos de infecção por coronavírus nas últimas 24 horas, elevando para mais de 10 mil o número pessoas diagnosticadas com a doença.A hidroxicloroquina regula a resposta do sistema imunológico do corpo diante de uma infecção ou inflamação, sendo usada especialmente para o tratamento de malária, mas também de outras doenças autoimunes como lúpus e artrite severa.Esposa, jornalista, tupãense e católica. 23 anos.ComentárioNome * "
21 de fevereiro de 2020 07:30,Brasil tem apenas um caso suspeito do coronavírus,https://tercalivre.com.br/brasil-tem-apenas-um-caso-suspeito-do-coronavirus/,"O Brasil tem, atualmente, apenas um caso suspeito do novo coronavírus (Covid-19). Trata-se de uma criança de 2 anos de idade, em São Paulo, considerada suspeita desde ontem (19) por ter um histórico de viagem à China, mas não à Wuhan, o epicentro da contaminação. A informação foi dada por representantes do Ministério da Saúde, na tarde de hoje (20), em Brasília.O ministério, no entanto, continua atento ao surto ocorrido na China e trabalha com a possibilidade de aumento dos casos suspeitos, principalmente a partir do final de abril, quando as doenças respiratórias começam a aparecer no país.De acordo com o secretário de Vigilância em Saúde do ministério, Wanderson de Oliveira, existe uma série de circunstâncias que freiam o aparecimento de vários casos suspeitos, como a quarentena imposta na China, o fato do Brasil estar no verão e não termos voos diretos para aquele país. Mas um aumento não é descartado.“Não quer dizer que não possa aumentar. Podemos ter mudanças de definição de casos no futuro se um outro país entrar como área e transmissão ocidental. É muito dinâmico e prematuro dizer que vai continuar baixo”, disse.Segundo o ministério, os exames têm sido feitos com maior celeridade e, com isso, casos considerados suspeitos são descartados rapidamente e sequer entram no balanço diário da pasta.Ainda não existe nenhum caso confirmado na América do Sul. Até o momento, 75.778 casos foram contabilizados no mundo, conforme dados da Universidade Johns Hopkins, dos Estados Unidos. Só a China reúne 74,5 mil casos.O Ministério da Saúde tem acompanhado o crescente número de pessoas curadas, sobretudo na China. Atualmente, são 16.882 curados. Segundo o Wanderson de Oliveira, tratamentos específicos têm sido testados, mas as curas estão ocorrendo “de forma espontânea”."
17 de abril de 2021 21:01,Governo de SP acusa deputados Kim Kataguiri e Arthur do Val de ‘invadir’ hospital,https://tercalivre.com.br/governo-de-sp-acusa-deputados-kim-kataguiri-e-arthur-do-val-de-invadir-hospital/,"A Secretaria de Saúde do estado de São Paulo acusou o deputado federal Kim Kataguiri (DEM-SP) e o deputado estadual Arthur do Val (Patriotas) de “invadir” o hospital geral de Guarulhos na última sexta-feira (16).Outros deputados e vereadores também estariam no grupo de Do Val e Kataguiri, mas os nomes não foram confirmados. O órgão relatou em publicação nas redes sociais que os parlamentares teriam tentado acessar à força a área restrita para tratamento de pacientes com Covid-19. A Secretaria também divulgou imagens captadas pelas câmeras de segurança do local.“Parlamentares invadiram o Pronto Socorro e tentaram acessar – à força – a área restrita do hospital para atendimento a casos graves de COVID-19, onde é permitida apenas a circulação de profissionais de saúde, promovendo aglomeração e risco à equipe e aos pacientes da ala”, diz a Secretaria.Em resposta às acusações, os parlamentares disseram ter feito apenas uma “fiscalização surpresa” no hospital. Kim Kataguiri disse no Twitter ser “bizarro que, no meio de uma pandemia, a pasta dedique seu tempo para espalhar mentiras na internet”.Arthur do Val, mais conhecido como “Mamãe Falei”, publicou um vídeo de esclarecimento. Segundo ele, o hospital geral de Guarulhos foi escolhido porque recentemente enviou emenda ao estabelecimento.Do Val nega que os parlamentares tenham tentado entrar à força em UTIs ou alas de Covid e afirma que foram acompanhados por uma equipe de diretores durante todo o tempo.“Em nenhum momento quando eles disseram ‘aqui não pode entrar’ nós entramos. Isso não aconteceu. Tanto que a gente não visitou nem UTI nem ala Covid”, afirmou."
17 de abril de 2021 11:35,Saúde destina recursos visando ações para gestantes e puérperas no Brasil,https://tercalivre.com.br/saude-destina-recursos-visando-acoes-para-gestantes-e-puerperas-no-brasil/,"O Ministério da Saúde anunciou nesta sexta-feira (16) a destinação de R$ 247 milhões aos estados e municípios para ações direcionadas às gestantes e puérperas.De acordo com o órgão, o valor contribuirá para o tratamento das mulheres que forem identificadas com síndrome gripal, síndrome respiratória aguda grave, com suspeita ou confirmação de Covid-19.“A qualificação das ações em todos os pontos da rede de atenção à saúde, no contexto da pandemia de coronavírus, inclui o suporte ao distanciamento social daquelas que não possuam condições para realização de isolamento domiciliar e a qualificação das ações de atenção ao pré-natal odontológico realizadas na Atenção Primária à Saúde (APS)”, afirmou a assessoria de imprensa do Ministério.O secretário da Atenção Primária à Saúde (Saps), Raphael Parente, reafirmou o compromisso do Ministério da Saúde com o cuidado das gestantes e puérperas, além dos esforços para a redução da mortalidade materno-infantil.“Por isso reforçamos, com crédito substancial, o apoio aos estados e municípios, onde efetivamente a atenção à saúde da gestante e puérpera acontece. Essa ação destina-se a potencializar o atendimento pré-natal durante a pandemia, que não deve ser interrompido, e garantir que toda gestante seja testada no final da gestação, como recomenda o manual de recomendações para a assistência à gestante e à puérpera frente à pandemia de covid-19”, declarou.Além dos recursos que visam a assegurar a qualidade dos atendimentos da Rede de Atenção à Saúde no pré-natal, o Governo Federal ainda destinou uma verba especial para o pré-natal odontológico.Os estados e municípios receberão os valores de modo automático e em parcela única do Fundo Nacional de Saúde (FNS)."
15 de março de 2021 12:25,Autoritarismo: Juiz proíbe manifestações em Curitiba,https://tercalivre.com.br/autoritarismo-juiz-proibe-manifestacoes-em-curitiba/,"O juiz Rodrigo Yabagata Endo, do Foro Central de Curitiba, determinou no último domingo que os cidadãos não poderão realizar manifestações na cidade enquanto durar o decreto autoritário do prefeito Rafael Greca (DEM).A decisão do juiz foi dada após pedido da Procuradoria-Geral de Curitiba protocolar uma denúncia contra supostas ameaças de manifestantes.Segundo a Procuradoria, algumas pessoas planejavam invadir prédios públicos durante os protestos do último final de semana. As invasões, no entanto, não aconteceram.As manifestações neste domingo (14) reuniram centenas de curitibanos, que protestaram pacificamente, em carreata, contra as restrições impostas pelo prefeito Rafael Greca e pelo governador do paraná, Ratinho Junior (PSD).De acordo com o juiz Rodrigo Endo, as medidas impostas pela Prefeitura de Curitiba são necessárias para combater o coronavírus, e a liberdade de manifestação dos cidadãos seria um risco ao direito à saúde, assegurado pela Constituição.“A livre manifestação também pode ser exercida sem sair de residência, cumprindo o isolamento e o distanciamento social, como, por exemplo, por meio da internet e redes sociais, das janelas de cada residência, em homenagem aos profissionais de saúde, ou também como os ‘panelaços’ que representaram a concordância e a discordância de diferentes parcelas da sociedade em relação a temas políticos”, declarou Endo.Entre as pautas defendidas pelos cidadãos está o direito ao tratamento precoce. Segundo relatos, pacientes não estão recebendo o devido tratamento e sofrendo com o agravamento da Covid-19, o que consequentemente eleva o número de internações."
4 de março de 2021 10:56,PF faz Operação contra desvio de recursos da saúde no Maranhão,https://tercalivre.com.br/pf-faz-operacao-contra-desvio-de-recursos-da-saude-no-maranhao/,"A Polícia Federal deflagrou nesta quarta-feira (03) a Operação Recôndito que investiga suposto sobrepreço em contratos firmados pela Secretaria Municipal de Saúde de Imperatriz (SEMU) e fraude em procedimentos licitatórios com recursos federais que deveriam ser destinados no combate ao coronavírus.Na fase de hoje foram cumpridos 7 mandados de busca e apreensão na cidade de Imperatriz, no Maranhão.As fraudes teriam sido cometidas em 2020.De acordo com a PF um monitoramento, em licitações e contratos, feito pelo Ministério Público do Estado do Maranhão (MP-MA) e Ministério Público Federal (MPF) deu início as investigações da Operação.“A Polícia Federal identificou diversos indícios de fraude em processo de dispensa de licitação que culminou com a contratação de empresa de fachada, integrada por sócios laranjas, que foram beneficiados em contrato que tinha por objeto o fornecimento de refeições para atender demanda do Centro Municipal de Tratamento do COVID-19”, afirmou  assessoria da PF.Caso sejam confirmadas as irregularidades, os alvos da Operação Recôndito poderão responder pelos crimes de associação criminosa, corrupção ativa e passiva, fraude à licitação e “outras infrações penais.”O prefeito reeleito de Imperatriz, Assis Ramos (DEM), publicou uma nota esclarecendo as acusações."
25 de fevereiro de 2021 16:05,Pazuello se reuniu com ministro do TCU para explicar compra de vacinas,https://tercalivre.com.br/pazuello-se-reuniu-com-ministro-do-tcu-para-explicar-compra-de-vacinas/,"O ministro da saúde do governo Bolsonaro, Eduardo Pazuello, se reuniu na última segunda-feira (22) com o ministro Benjamin Zymler do Tribunal de Contas da União  (TCU).Segundo a CNN Brasil, Pazuello foi quem pediu para marcar reunião, para repassar informações sobre as compras de vacinas pelo governo federal e sobre o tratamento precoce contra a Covid-19, com a recomendação do uso de cloroquina.Zymler é relator do acompanhamento feito pelo TCU sobre a atuação do Ministério da Saúde durante a crise provocada pelo coronavírus.Segundo informações, Pazuello iniciou a reunião explicando sobre os empecilhos jurídicos e legais que têm barrado a compra de vacinas da Pfizer e da Jansenn.Até o momento, o governo federal não assinou a compra de vacinas com algumas farmacêuticas, pois as mesmas não estão dispostas a assumir a responsabilidade dos efeitos colaterais de seus imunizantes e querem que o Brasil responda por esses efeitos.Sobre o uso de medicamento no tratamento precoce contra o vírus chinês, Pazuello esclareceu que houve um problema de comunicação que resultou na informação de que o Ministério havia prescrito o uso de cloroquina em uma nota.“De acordo com relatos feitos à CNN, durante o encontro, Zymler recomendou que o Ministério da Saúde faça alterações nessa nota. E disse ainda que Zymler sugeriu, por duas vezes, que Pazuello melhore a comunicação da pasta com a sociedade”, afirmou o jornal."
22 de fevereiro de 2021 19:41,Bahia: Governador petista amplia o toque de recolher,https://tercalivre.com.br/bahia-governador-petista-amplia-o-toque-de-recolher/,"Após decretar toque de recolher em todo o estado, o governador petista da Bahia, Rui Costa, anunciou ontem (21) que decidiu ampliar o horário do toque de recolher no estado, além disso, incluiu outras regiões na medida.Segundo o petista, a ampliação ocorre “devido ao aumento da ocupação de leitos UTIs” para o tratamento do novo coronavírus (covid-19), que atingiu a taxa de 80% neste domingo (21). O anúncio foi feito pelo governador Rui Costa, por meio das redes sociais.O Terça Livre noticiou que no último dia 17 o governador havia decretado o toque de recolher das 22h às 5h a partir do dia 19 ao dia 25.Agora, no entanto, as restrições de circulação dos cidadãos passam a valer das 20h às 5h e envolvem 381 cidades baianas, até o próximo dia 28 de fevereiro.A região oeste é a única exceção no decreto nº 20.233 de Rui Costa.A determinação estabelece que o atendimento presencial em bares, restaurantes, lojas de conveniência e demais estabelecimentos similares que comercializem bebidas alcoólicas será encerrado às 18h.Apenas o delivery de alimentos fica permitido até as 23h. Já o transporte metropolitano (ônibus, metrô, ferryboats e lanchinhas) poderá funcionar até as 20h30."
22 de fevereiro de 2021 13:58,Cloroquina: Weber envia notícia-crime contra Bolsonaro a PGR,https://tercalivre.com.br/cloroquina-weber-envia-noticia-crime-contra-bolsonaro-a-pgr/,"A ministra Rosa Weber, Supremo Tribunal Federal (STF) enviou a Procuradoria-Geral da República (PGR) uma notícia-crime apresentada pelo Partido Democrático Trabalhista (PDT) contra o presidente Jair Bolsonaro, por indicar o uso de cloroquina para o tratamento precoce contra a Covid-19.Com a decisão da ministra, caberá agora à PGR decidir sobre a abertura de uma investigação, solicitada pelo partido de Ciro Gomes, opositor do atual governo.PDT protocolou a notícia-crime no STF em 9 de fevereiro, afirmou o portal Uol.Na ação o partido, acusa Bolsonaro de colocar em risco a vida da população ao indicar o uso de cloroquina e hidroxicloroquina no tratamento contra covid-19.No documento, o PDT cita a produção de comprimidos da cloroquina no Brasil como “prova” de um suposto crime do governo Bolsonaro.“Todos os estudos apontaram que o remédio [cloroquina] não interfere no quadro do paciente com o vírus nem reduz chances de contágio. Mesmo diante disso, o Presidente da República e o Ministério da Saúde lançaram campanha para a utilização de tratamento precoce contra a COVID-19, especificamente com a criação do aplicativo “TrateCov”, em que se recomendava o uso da cloroquina”, argumenta a sigla em um trecho do documento.Porém, conforme o Terça Livre já noticiou, diversos estudos nacionais e internacionais já apontaram a eficácia do tratamento precoce com hidroxicloroquina em diminuir o número de internações e mortes por contaminação do coronavírus."
12 de fevereiro de 2021 17:12,"CNN: Ivermectina não, cannabis sim",https://tercalivre.com.br/cnn-ivermectina-nao-cannabis-sim/,"A CNN Brasil publicou nesta quinta-feira (12) uma matéria sobre os benefícios da Cannabis no tratamento de pacientes com casos graves da Covid-19.O veículo é o mesmo que tem trabalhado para fazer uma campanha negativa do tratamento precoce com o uso de Ivermectina, um medicamento desenvolvido há alguns anos.Na matéria a CNN divulgou informações de um estudo desenvolvido pela STERO Biotechs, uma startup sediada em Israel, que realiza ensaios clínicos para “pesquisa e o desenvolvimento de novos tratamentos e soluções baseados em Canabidiol (CBD).”Segundo o jornal, a cannabis “pode ajudar pacientes com casos graves da Covid-19”, no entanto, pode ser prejudicial para paciente no estágio inicial da doença.Em diversos textos publicados em seu site, a CNN definiu seu posicionamento contrário ao uso da Ivermectina no tratamento precoce do coronavírus por, segundo eles, não existir nenhum “estudo conclusivo comprovando a eficácia da ivermectina.”O Terça Livre noticiou ontem (11), um ensaio clínico que apontou eficácia de cerca de 78% e o tratamento precoce resultou na redução de mortes por Covid-19.Assine já o Terça Livre Juntos: tercalivrejuntos.com.br."
3 de fevereiro de 2021 17:07,Doria ataca Constantino e associações de jornalistas se calam,https://tercalivre.com.br/doria-ataca-constantino-e-associacoes-de-jornalistas-se-calam/,"O governador de São Paulo, João Doria, atacou Rodrigo Constantino nesta terça-feira (02) após o jornalista fazer críticas ao plano estadual de contingência do coronavírus no estado.Em entrevista à rádio Jovem Pan, Constantino mencionou que a iniciativa não reduziu a curva de infecções, pois o estado governado por Doria, caso fosse um país, teria uma taxa de morte por Covid-19 maior do que a do restante do Brasil, considerando o cálculo feito por milhão de habitantes.João Doria, ao receber a crítica, pediu à Rádio o direito de resposta para defender “a vida e a ciência”, mas, na verdade, utilizou-se do tempo para atacar o jornalista, dizendo que, na verdade, Constantino é um ideólogo de Jair Bolsonaro.“Por dever de justiça o mesmo tempo em que Rodrigo Constantino nos faz críticas, nós usaremos aqui para fazer a defesa, defesa da vida, da ciência e contrariar Rodrigo Constantino, um negacionista, ideólogo do Bolsonaro, defensor de um governo homicida, como é o governo Bolsonaro”, acusou o governador de São Paulo, que, de olho nas eleições de 2022, tem feito oposição ao Executivo brasileiro.João Doria foi um dos governadores que mais se negou a aceitar o tratamento precoce contra o coronavírus. Seu estado já acumula mais de 53 mil mortes.O governador aproveitou ainda para acusar Constantino de ser defensor do estupro, e que por isso teria sido demitido da emissora em novembro de 2020.“Rodrigo Constantino, que defendeu o estupro nas redes sociais, foi demitido da Rádio Jovem Pan e lamentavelmente voltou”, disparou Doria ao sinalizar que o jornalista deveria ser demitido."
2 de fevereiro de 2021 17:12,Instagram e Facebook censuram Docentes pela Liberdade,https://tercalivre.com.br/instagram-e-facebook-censuram-docentes-pela-liberdade/,"O movimento Docentes pela Liberdade (DPL) sofreu censura das redes sociais Instagram e Facebook. O grupo publicou uma carta aberta em apoio à atuação da médica Mayra Pinheiro, defensora do tratamento precoce contra a Covid-19.Mayra é secretária da Gestão do Trabalho e da Educação do Governo Federal. Na apuração da Época, publicada em 29 de janeiro, ela ficou conhecida como “capitã cloroquina” na pasta, que não possui “atuação acadêmico-científica de relevo nem experiência em gestão na Saúde” e que foi “escalada como porta-voz do que foi considerado absurdo por sociedades científicas: justificou, em entrevista, as novas orientações que ampliavam o uso da cloroquina, até para pacientes com sintomas leves“. Uma verdadeira esculhambação com a médica.O DPL, na carta aberta defende o uso da cloroquina e da hidroxicloroquina no tratamento precoce contra o novo coronavírus, afirmando que há pelo menos 50 artigos científicos que “comprovam sua eficácia” e “desmentem essa fatia da imprensa comprada“, “mal intencionada” e “irresponsável, que dissemina desinformação e presta um abissal desserviço à população brasileira“.As plataformas classificaram o conteúdo do DPL como “informações falsas e prejudiciais” para justificar a censura.Estudante de artes, filosofia e ciências. Jornalista, crítico de arte e escritor. Escrevo por amor e nas horas vagas salvo o mundo.Twitter: @RicardoRoveranComentário"
25 de janeiro de 2021 19:30,Maia diz que Pazuello cometeu crimes e volta a defender CPI,https://tercalivre.com.br/maia-voltar-a-defender-cpi-contra-pazuello/,"O presidente da Câmara dos Deputados, Rodrigo Maia (DEM-RJ), acusou nesta segunda-feira (25) o ministro da Saúde, Eduardo Pazuello, de ter cometido crime de responsabilidade na gestão da crise causada pelo novo coronavírus. Além disso, o deputado voltou a defender a criação de uma Comissão Parlamentar de Inquérito (CPI), conforme o Terça Livre noticiou.“Em relação ao ministro da Saúde, ele já cometeu crime. A irresponsabilidade de orientar o tratamento precoce, de não ter respondido à Pfizer, de não ter se aliado ao Butantan para acelerar a vacina. Tudo isso caracteriza crime e a PGR vai investigar”, acusou.Maia disse que cabe à Procuradoria-Geral da República, e não ao Legislativo, afastar o ministro do cargo, porém, segundo ele a CPI vai poder investigar o papel do governo no enfrentamento da crise sanitária.Para ele, é preciso fazer uma ampla investigação da conduta do ministro, por isso uma CPI deve ser criada na Câmara.Em abril de 2020, uma decisão do Supremo Tribunal Federal (STF) tornou os estados e municípios autônomos em relação às medidas que seriam tomadas durante a crise, o que impedia o governo federal de assumir uma coordenação nacional de combate ao vírus chinês.Rodrigo Maia, no entanto, agora acusa Pazuello e o Governo Federal por ‘não dar atendimento a oferta do laboratório Pfizer’ sobre o envio de 2 milhões de doses.O Ministério da Saúde chegou a responder as acusações da empresa dizendo que, na verdade, a farmacêutica ofereceu uma quantidade inicial de doses consideradas insuficientes para imunizar a população do Brasil e também pediu que fosse isenta de eventuais atrasos na entrega, então o Governo Federal negou a oferta."
10 de janeiro de 2021 12:57,Maia diz que Bolsonaro é covarde e tem culpa por mortes no país,https://tercalivre.com.br/maia-diz-que-bolsonaro-e-covarde-e-tem-culpa-por-mortes-no-pais/,"O presidente da Câmara dos Deputados, Rodrigo Maia (DEM-RJ), aproveitou da liberdade concedida pelo twitter para atacar o presidente da República, Jair Bolsonaro neste sábado (09).“Bolsonaro é covarde”, tuitou o deputado ao compartilhar uma matéria da Veja, em que a revista afirma que Bolsonaro culpou “Pazuello por perda de popularidade e atraso da vacina”.Os internautas, porém aproveitaram-se do mesmo jornal para relembrarem o deputado do relatório conclusivo da Polícia Federal (PF), que em 2019 atribuiu ao presidente da Câmara, os crimes de corrupção passiva, lavagem de dinheiro, e caixa dois, em investigações que envolvem a delação da Odebrecht. Os documentos apontam que Rodrigo Maia foi identificado como “Botafogo”, na planilha de propinas da empreiteira.A hashtag “CalaABocaBotaFogo’ ganhou espaço em diversos perfis do twitter.Rodrigo Maia ainda chegou a publicar uma grave acusação a Jair Bolsonaro, o colocando como único responsável pela crise do coronavírus.“Bolsonaro: 200 mil vidas perdidas até agora. Você tem culpa”, tuitou o deputado.Em abril de 2020 o Supremo Tribunal Federal (STF) determinou que estados e municípios poderiam atuar de forma autônoma contra a covid-19, o que retirou do Governo Federal o poder de conduzir a crise, causada pelo vírus chinês, com um plano nacional."
