link, data, titulo, texto, verdadeira, origem 
https://checamos.afp.com/estudo-americano-nao-afirma-que-o-uso-de-mascara-causa-cancer-de-pulmao,11 fevereiro 2021 às 07:55,Estudo americano não afirma que o uso de máscara causa câncer de pulmão,"Publicações no Facebook compartilhadas mais de 800 vezes afirmam que o uso de máscaras de proteção, amplamente indicadas durante a pandemia de covid-19, pode causar câncer no pulmão. A alegação seria baseada em um estudo científico que relaciona os micróbios pulmonares ao estado cancerígeno. No entanto, a pesquisa não faz qualquer referência às máscaras, e um de seus autores garantiu à AFP que qualquer tentativa de vinculá-las ao estudo é falaciosa. ",0,site
https://checamos.afp.com/video-de-novembro-de-2019-da-jornalista-mariana-gross-circula-como-se-fosse-atual,10 fevereiro 2021 às 18:09,Vídeo de novembro de 2019 da jornalista Mariana Gross circula como se fosse atual,"Uma gravação que mostra a jornalista Mariana Gross, que apresenta a 1ª edição do telejornal RJTV, da Rede Globo, comemorando com torcedores do Flamengo viralizou nas redes desde o último dia 7 de fevereiro com a alegação de o registro teria sido feito em meio à pandemia de coronavírus. Mas o vídeo pode ser encontrado desde novembro de 2019, quando o time carioca disputou a final da Copa Libertadores da América em Lima, no Peru, e se sagrou campeão.",0,site
https://checamos.afp.com/nao-ha-registro-de-uma-pesquisa-em-que-o-governador-de-sao-paulo-tivesse-98-de-rejeicao,09 fevereiro 2021 às 18:30,Não há registro de uma pesquisa em que o governador de São Paulo tivesse 98% de rejeição,"Publicações que afirmam que o governador de São Paulo, João Doria, é rejeitado por 98% da população somaram mais de 15,3 mil interações nas redes sociais ao menos desde abril de 2020. Apesar disso, não há qualquer registro de uma pesquisa com esse resultado relacionada a Doria. Análises de institutos como Ibope e Datafolha mostram a rejeição do governador consideravelmente distante dos 98%.",0,site
https://checamos.afp.com/farmaceutica-merck-nao-disse-que-e-mais-eficaz-contrair-covid-19-do-que-se-vacinar,09 fevereiro 2021 às 18:09,A farmacêutica Merck não disse que é mais eficaz contrair covid-19 do que se vacinar,"Publicações amplamente compartilhadas em redes sociais desde o fim de janeiro alegam que a farmacêutica norte-americana Merck decidiu descontinuar sua pesquisa por uma vacina contra a covid-19, afirmando que é mais eficaz se recuperar do vírus do que receber qualquer imunizante contra a doença. Isso é enganoso. A companhia disse ter desistido de suas candidatas vacinais porque elas produziram uma resposta imunológica “inferior” à imunidade natural, mas não se pronunciou contra as vacinas em geral. Segundo especialistas, a vacinação é a opção mais segura.",0,site
https://checamos.afp.com/fotos-do-jornalista-cesar-tralli-patinando-sem-mascara-sao-de-2014,08 fevereiro 2021 às 18:15,As fotos do jornalista César Tralli patinando sem máscara são de 2014,"Fotos do jornalista César Tralli andando de patins sem máscara têm circulado no Facebook desde o último 31 de janeiro junto a críticas por ele não estar usando proteção contra a disseminação da covid-19. Mas essas imagens, compartilhadas mais de 2 mil vezes, são de 2014, antes da pandemia do novo coronavírus. ",0,site
https://checamos.afp.com/o-american-journal-medicine-nao-recomendou-hidroxicloroquina-contra-covid-em-janeiro-de-2021,08 fevereiro 2021 às 16:58,O American Journal of Medicine não recomendou hidroxicloroquina contra a covid em janeiro de 2021,"Circulam nas redes sociais pelo menos desde o dia 21 de janeiro publicações compartilhadas mais de 20 mil vezes com alegações de que, no primeiro dia de Joe Biden na presidência dos Estados Unidos, o periódico científico The American Journal of Medicine recomendou a hidroxicloroquina para o tratamento da covid-19. Em sua edição de janeiro, o jornal não publicou uma recomendação, mas sim uma revisão de um artigo de agosto de 2020 em que se menciona a hidroxicloroquina como um dos tratamentos possíveis contra a covid-19. Além disso, um editor do American Journal garantiu à AFP que o periódico nunca recomendou tratamentos contra a doença. ",0,site
https://checamos.afp.com/estudo-da-cloroquina-contra-covid-foi-retirado-em-junho-de-2020-mas-outros-atestam-sua-ineficacia,08 fevereiro 2021 às 14:29,Estudo da cloroquina contra covid foi retirado em junho de 2020; mas outros atestam a sua ineficácia,"Publicações compartilhadas milhares de vezes em redes sociais desde o último dia 23 de janeiro afirmam que cientistas pediram desculpas por “estudo ter desqualificado” o uso da cloroquina contra a covid-19 e que “agora” o mundo reconhece os resultados positivos do medicamento. Isso não é verdade. Um estudo que apontava efeitos adversos associados ao uso de cloroquina ou hidroxicloroquina realmente foi retratado, mas em junho de 2020. No entanto, desde então, diversos outros artigos constataram a ineficácia do remédio contra o coronavírus.",0,site
https://checamos.afp.com/nao-ha-registro-de-que-o-presidente-biden-tenha-dito-que-cloroquina-e-eficaz-contra-covid-19,04 fevereiro 2021 às 14:04,Não há registro de que o presidente Biden tenha dito que a cloroquina é eficaz contra a covid-19,"Publicações que somam mais de 18 mil interações desde o último dia 24 de janeiro afirmam que o presidente dos Estados Unidos, Joe Biden, declarou que a cloroquina é eficaz contra a covid-19 e que, desde então, o tratamento precoce com esse medicamento é indicado. Não há, entretanto, qualquer registro de que Biden tenha feito essa afirmação. Além disso, os organismos de saúde e regulamentação do país seguem sem aconselhar a cloroquina para tratar a doença causada pelo coronavírus.",0,site
https://checamos.afp.com/especialistas-desaconselham-o-uso-de-respiradores-caseiros-para-pacientes-com-covid-19,03 fevereiro 2021 às 17:49,Especialistas desaconselham o uso de respiradores caseiros para pacientes com covid-19,"Vídeos que mostram dispositivos artesanais que supostamente melhoram a oxigenação de pacientes com covid-19 foram visualizados mais de 353,9 mil vezes nas redes sociais desde o último dia 15 de janeiro, quando o Brasil enfrentava uma piora na crise de saúde com a falta de oxigênio no Amazonas. Mas especialistas e autoridades advertem contra o uso desses artefatos por sua ineficácia e potencial risco.",0,site
https://checamos.afp.com/hamilton-mourao-nao-escreveu-o-texto-descrevendo-bolsonaro-como-unica-opcao-para-o-brasil,02 fevereiro 2021 às 11:52,Hamilton Mourão não escreveu o texto descrevendo Bolsonaro como a “única opção” para o Brasil,"Um longo texto que elogia a atuação do presidente Jair Bolsonaro durante a pandemia de covid-19 foi compartilhado centenas de vezes em redes sociais desde o último 27 de janeiro como se tivesse sido escrito pelo vice-presidente Hamilton Mourão e publicado no jornal O Estado de S.Paulo no mesmo dia. Isso é falso. As palavras viralizadas não foram publicadas no jornal e a assessoria da Vice-Presidência negou que Mourão tenha escrito a mensagem. O mesmo texto já havia circulado, dias antes, com outra autoria.",0,site
https://checamos.afp.com/joao-doria-nao-foi-ao-maracana-assistir-final-da-taca-libertadores-bruno-covas-sim,01 fevereiro 2021 às 18:59,"João Doria não foi ao Maracanã assistir a final da Taça Libertadores; Bruno Covas, sim","Publicações compartilhadas mais de 107 mil vezes em redes sociais desde 30 de janeiro asseguram que tanto o governador de São Paulo, João Doria, quanto o prefeito da cidade, Bruno Covas, foram ao Rio de Janeiro neste dia assistir à final da Taça Libertadores da América, disputada por dois times paulistas. Essa alegação é enganosa. Embora Covas realmente tenha tirado uma licença para assistir ao jogo de futebol no estádio, Doria acompanhou a partida de casa. A imagem do governador compartilhada nas redes é de dezembro de 2019.",0,site
https://checamos.afp.com/checamos-afirmacao-de-confinamento-forcado-por-violacao-de-quarentena-na-alemanha,29 janeiro 2021 às 19:20,Checamos a afirmação de confinamento forçado por violação de quarentena na Alemanha,"Circulam nas redes sociais desde o último dia 25 de janeiro publicações afirmando que os habitantes da Alemanha que desobedecerem as medidas restritivas impostas “pelo governo” serão mantidos em “campos de detenção (concentração)”. Mas isso é enganoso: a medida de confinamento forçado - já aplicada em casos específicos - poderia ser usada pelos estados quando o indivíduo fosse reincidente ou violasse a orientação, e com o aval da Justiça.",0,site
https://checamos.afp.com/estes-recursos-nao-foram-desviados-de-hospitais-sao-valores-da-lei-rouanet-muitos-nao-captados,27 janeiro 2021 às 18:40,"Estes recursos não foram desviados de hospitais: são valores da lei Rouanet, muitos não captados","Uma lista de recursos supostamente desviados do orçamento de hospitais públicos para financiar projetos culturais foi compartilhada mais de 75 mil vezes em redes sociais desde janeiro de 2019. As quantias são, na verdade, valores aprovados para captação pela lei Rouanet que, em sua maioria, não foram obtidos. Os recursos não seriam, ainda, diretamente retirados do orçamento público, uma vez que essa lei funciona permitindo que empresas patrocinem projetos e abatam o valor do Imposto de Renda.",0,site
https://checamos.afp.com/o-presidente-jair-bolsonaro-nao-excluiu-todas-fotos-com-hidroxicloroquina-em-suas-redes,27 janeiro 2021 às 17:56,O presidente Jair Bolsonaro não excluiu todas as fotos com hidroxicloroquina em suas redes,"Publicações compartilhadas mais de 80 mil vezes desde 19 de janeiro de 2021 afirmam que o presidente Jair Bolsonaro apagou todas as suas fotos em que promove o uso de cloroquina como prevenção contra a covid-19. Essa alegação, entretanto, é falsa, já que registros como esses ainda podem ser vistos nas páginas do mandatário no Facebook, Instagram e Twitter até o dia 28 de janeiro de 2021. ",0,site
https://checamos.afp.com/o-governo-do-amazonas-nao-deve-r-52-milhoes-white-martins,27 janeiro 2021 às 16:14,O governo do Amazonas não deve R$ 52 milhões à White Martins,"Publicações compartilhadas cerca de 800 vezes nas redes sociais ao menos desde o último 15 de janeiro alegam que a falta de oxigênio nos hospitais de Manaus decorre de uma dívida de cerca de R$ 52 milhões do governo estadual com a fornecedora White Martins. Isso é falso. Segundo a empresa, que explicou que a necessidade de oxigênio durante a crise ultrapassou a sua capacidade de produção, a dívida do estado é atualmente de R$ 8,3 milhões.",0,site
https://checamos.afp.com/na-pesquisa-de-dezembro-de-2020-do-ibope-bolsonaro-aparecia-com-46-de-aprovacao,26 janeiro 2021 às 18:05,"Na pesquisa de dezembro de 2020 do Ibope, Bolsonaro aparecia com 46% de aprovação","Um meme compartilhado mais de 6,7 mil vezes nas redes sociais desde o último dia 18 de janeiro afirma que uma pesquisa Ibope revelou que a aprovação do presidente Jair Bolsonaro chegou a 80%. Mas isso é falso: uma consulta às pesquisas divulgadas pelo instituto mostrou que na análise mais recente, de 16 de dezembro de 2020, a aprovação do mandatário estava em 46%.",0,site
https://checamos.afp.com/luciano-hang-dono-da-havan-nao-havia-doado-200-cilindros-de-oxigenio-manaus-ate-25-de-janeiro,25 janeiro 2021 às 19:05,"Luciano Hang, dono da Havan, não havia doado 200 cilindros de oxigênio a Manaus até 25 de janeiro","Publicações compartilhadas mais de 55 mil vezes em redes sociais desde o último dia 20 de janeiro asseguravam que o empresário Luciano Hang, dono da rede varejista Havan, havia doado 200 cilindros de oxigênio para amenizar a crise de saúde que afeta a cidade de Manaus desde o início deste ano. No entanto, em 25 de janeiro, a informação foi negada pela assessoria da Havan e o governo do Amazonas afirmou não ter sido informado sobre “qualquer doação” do empresário até o momento. Uma semana após a viralização do conteúdo, Hang reconheceu que não havia enviado os cilindros, mas anunciou ter decidido fazer a doação, a partir de então confirmada pelo governo amazonense.",0,site
https://checamos.afp.com/video-de-carreata-pro-bolsonaro-em-2020-viraliza-como-se-mostrasse-ato-contra-o-presidente,25 janeiro 2021 às 18:54,Vídeo de carreata pró-Bolsonaro em 2020 viraliza como se mostrasse ato contra o presidente,"Uma gravação mostrando vários carros adornados com bandeiras do Brasil e fazendo um buzinaço, acompanhada da afirmação de que se trata de um dos atos pedindo o impeachment de Jair Bolsonaro ocorridos no final de semana de 23 de janeiro, foi visualizada mais de 488 mil vezes nas redes sociais. Mas isso é falso: a sequência, na verdade, é de uma carreata a favor do atual presidente em maio de 2020.",0,site
https://checamos.afp.com/nao-existe-nenhum-processo-contra-oms-por-pulverizar-um-quimico-que-causa-pneumonia,22 janeiro 2021 às 18:08,Não existe nenhum processo contra a OMS por pulverizar um químico que causa pneumonia,"Publicações compartilhadas milhares de vezes nas redes sociais desde dezembro do ano passado afirmam que a agência Reuters informou que três países europeus processaram a Organização Mundial da Saúde (OMS) por “infectar” o continente após pulverizar um químico “que causa pneumonia”. Mas essa história, relacionada à teoria da conspiração dos “chemtrails”, é falsa. A Reuters nunca publicou essa notícia e autoridades da Polônia, Suécia e Noruega negaram a suposta ação.",0,site
https://checamos.afp.com/foto-de-pai-ajoelhado-em-frente-filho-recem-nascido-nao-e-da-crise-de-oxigenio-em-manaus,22 janeiro 2021 às 17:09,A foto de pai ajoelhado em frente a filho recém-nascido não é da crise de oxigênio em Manaus,"Circulam nas redes sociais postagens que mostram um homem com roupa hospitalar de joelhos em frente a um bebê recém-nascido em um berçário. A imagem tem sido compartilhada desde o último 16 de janeiro, no contexto da recente escassez de oxigênio na rede hospitalar de Manaus, no Amazonas, em meio à pandemia de covid-19. A foto, no entanto, é de 2018 e foi feita na cidade de Vila Velha, no Espírito Santo. ",0,site
https://checamos.afp.com/e-falso-que-eficacia-da-coronavac-contra-covid-19-seja-somente-038-superior-ao-placebo,22 janeiro 2021 às 13:57,"É falso que eficácia da CoronaVac contra a covid-19 seja somente 0,38% superior ao placebo","Publicações que somam milhares de interações nas redes sociais desde o último dia 14 de janeiro afirmam que o imunizante contra a covid-19 CoronaVac seria apenas 0,38% melhor que o placebo, já que o resultado de sua eficácia foi de 50,38%. Mas, segundo especialistas consultados, a eficácia global de 50,38% significa que essa porcentagem dos vacinados está totalmente protegida da covid-19. Os outros 49,62%, apesar de poderem contrair a doença, também desenvolvem anticorpos, o que pode reduzir a incidência de casos moderados e graves.",0,site
https://checamos.afp.com/angelica-nao-disse-que-sua-familia-com-luciano-huck-nao-tomara-vacina-contra-covid-19,21 janeiro 2021 às 18:55,Angélica não disse que sua família com Luciano Huck não tomará a vacina contra a covid-19,"Publicações compartilhadas milhares de vezes em redes sociais desde meados de janeiro asseguram que a apresentadora da rede Globo Angélica disse, à rádio Jovem Pan, que nem ela, nem sua família tomarão a vacina contra a covid-19. Isso é falso. A esposa de Luciano Huck, também apresentador da emissora e possível candidato à Presidência em 2022, não deu nenhuma entrevista a este veículo desde o início da pandemia. Em sua conta no Instagram, Angélica disse que todos em sua família irão se vacinar.",0,site
https://checamos.afp.com/cilindros-de-oxigenio-enviados-da-venezuela-manaus-nao-foram-importados-pela-white-martins,19 janeiro 2021 às 19:03,Cilindros de oxigênio enviados da Venezuela a Manaus não foram importados pela White Martins,"Publicações compartilhadas milhares de vezes em redes sociais desde meados de janeiro, durante a crise de saúde que afeta Manaus, asseguram que os cilindros de oxigênio enviados da Venezuela à capital amazonense foram importados pela empresa brasileira White Martins e não doados pelo governo venezuelano, como noticiado pela mídia. Isso é falso. A doação foi confirmada pelo governo do Amazonas e a White Martins negou ter participado do transporte de oxigênio realizado no último dia 18 de janeiro.",0,site
https://checamos.afp.com/checamos-afirmacoes-sobre-lei-de-aborto-aprovada-na-nova-zelandia,19 janeiro 2021 às 17:54,Checamos as afirmações sobre a lei de aborto aprovada na Nova Zelândia,"Publicações que somam mais de 3 mil compartilhamentos nas redes sociais ao menos desde o último dia 7 de janeiro afirmam que a Nova Zelândia aprovou o aborto até o nascimento e que essa nova lei abre o caminho para uma “seleção sexual e eugenia”. Essas alegações, contudo, carecem de contexto, já que, embora permitido e considerado uma questão de saúde pública, não mais como um crime, o aborto no país acontece sob determinadas condições médicas e legais.",0,site
https://checamos.afp.com/o-preco-da-coronavac-e-inferior-ao-pago-em-varios-paises-por-outros-imunizantes-contra-covid-19,18 janeiro 2021 às 16:34,O preço da CoronaVac é inferior ao pago em vários países por outros imunizantes contra a covid-19,"Publicações compartilhadas milhares de vezes em redes sociais desde meados de janeiro afirmam que a vacina contra covid-19 desenvolvida pela farmacêutica chinesa Sinovac Biotech em parceria com o Instituto Butantan é a “mais cara do mercado”, apesar de ter 50,38% de eficácia global. Isso é falso. O preço da CoronaVac é inferior ao pago por outras vacinas, como as da Pfizer e da Moderna. ",0,site
https://checamos.afp.com/o-experimento-com-um-kiwi-nao-prova-que-testes-de-antigenos-sao-invalidos,18 janeiro 2021 às 12:49,O experimento com um kiwi não prova que testes de antígenos são inválidos,"Um vídeo em que supostos cientistas italianos provariam, por meio de um experimento com um kiwi, que os testes de antígenos para detectar a covid-19 não são eficazes foi compartilhado centenas de vezes pelo menos desde o último dia 25 de dezembro. No entanto, especialistas explicaram à AFP que os resultados desses exames são válidos apenas quando usados nas condições corretas.",0,site
https://checamos.afp.com/gravado-antes-da-chegada-da-covid-19-ao-brasil-este-video-mostra-ceagesp-apos-uma-enchente,15 janeiro 2021 às 18:12,"Gravado antes da chegada da covid-19 ao Brasil, este vídeo mostra a Ceagesp após uma enchente","Um vídeo compartilhado milhares de vezes nas redes sociais desde março de 2020 voltou a circular em janeiro deste ano acompanhado da afirmação de que o governador de São Paulo, João Doria, mandou “fechar o Ceasa” em razão da pandemia e a cena de alimentos sendo jogados fora seria o resultado dessa ação. Mas isso é falso. A sequência, de fevereiro de 2020, foi registrada depois que uma forte chuva atingiu São Paulo e causou enchentes. Em contato com a AFP, a Ceagesp confirmou que segue funcionando por se tratar de um serviço essencial.",0,site
https://checamos.afp.com/neste-video-de-2017-os-apresentadores-nao-riam-de-joao-doria-ou-da-coronavac-mas-de-um-gato,14 janeiro 2021 às 18:30,"Neste vídeo de 2017 os apresentadores não riam de João Doria ou da CoronaVac, mas de um gato","Uma gravação de dois âncoras de jornal rindo no ar acompanhada da afirmação de que o motivo seria a eficácia divulgada do imunizante CoronaVac contra a covid-19 e de um de seus principais impulsionadores, o governador de São Paulo, João Doria, foi visualizada mais de 324 mil vezes nas redes sociais desde o último dia 12 de janeiro. Mas isso é falso: no vídeo, de 2017, os jornalistas riam de uma sequência que mostrava um gato brincando de esconde-esconde dentro de uma sacola de papel.",0,site
https://checamos.afp.com/o-ministro-suico-visitou-uma-escola-de-enfermagem-onde-aula-pratica-e-feita-com-bonecos,13 janeiro 2021 às 18:14,O ministro suíço visitou uma escola de Enfermagem onde a aula prática é feita com bonecos,"Imagens do ministro da Saúde da Suíça, Alain Berset, no que parece ser uma enfermaria de hospital apenas com bonecos foram compartilhadas centenas de vezes nas redes sociais desde 18 de dezembro de 2020 afirmando ser proposital para fingir que são pacientes com covid-19. Na realidade, as fotos mostram o chefe da pasta na sala de prática de uma escola de Enfermagem onde são usados bonecos para o aprendizado dos alunos.",0,site
https://checamos.afp.com/video-mostra-seringa-com-agulha-retratil-nao-farsa-na-vacinacao-contra-covid-19,13 janeiro 2021 às 16:33,"Vídeo mostra seringa com agulha retrátil, não farsa na vacinação contra a covid-19","Um vídeo que supostamente mostra uma vacinação falsa contra a covid-19 foi visualizado dezenas de milhares de vezes em redes sociais desde meados de dezembro de 2020. Na gravação, uma profissional de saúde aplica uma vacina e, quando remove a seringa, a agulha parece desaparecer. No entanto, isso não é evidência de uma fraude na vacinação, mas significa que a enfermeira utilizava uma seringa de segurança com agulha retrátil, empregada para evitar possíveis lesões e contaminações.",0,site
https://checamos.afp.com/o-video-em-que-caetano-e-maria-bethania-aparecem-sem-mascara-e-anterior-pandemia,12 janeiro 2021 às 18:00,O vídeo em que Caetano e Maria Bethânia aparecem sem máscara é anterior à pandemia,"Um vídeo em que Caetano Veloso e Maria Bethânia são vistos dançando sem máscara em uma festa na companhia da atriz Regina Casé e da cantora Mart'nália foi compartilhado centenas de vezes nas redes sociais desde o dia 4 de janeiro como se tivesse sido gravado no Réveillon de 2020. Os artistas foram criticados por estarem “todos sem distanciamento e sem máscaras”. No entanto, as imagens viralizadas são de janeiro de 2019, mais de um ano antes de a pandemia de covid-19 ser confirmada no Brasil.",0,site
https://checamos.afp.com/foto-da-apresentadora-renata-vasconcellos-sem-mascara-junto-com-outras-tres-mulheres-e-de-2013,12 janeiro 2021 às 13:12,A foto da apresentadora Renata Vasconcellos sem máscara junto com outras três mulheres é de 2013,"Uma foto compartilhada centenas de vezes nas redes sociais no início de 2021 questiona o fato da apresentadora Renata Vasconcellos, do Jornal Nacional, da TV Globo, ter passado o ano novo fora enquanto “pregava o ‘fique em casa’” devido à pandemia de covid-19. Mas a imagem que ilustra as postagens, na qual as quatro mulheres vistas não usam máscara, é de 2013, mais de seis anos antes da detecção do novo coronavírus.",0,site
https://checamos.afp.com/o-texto-sobre-amostras-falsas-de-covid-19-contem-informacoes-incorretas-e-sua-autoria-e-duvidosa,11 janeiro 2021 às 15:48,O texto sobre amostras falsas de covid-19 contém informações incorretas e sua autoria é duvidosa,"Publicações que circulam no Facebook pelo menos desde o último dia 29 de dezembro compartilham a reclamação de um suposto cientista de laboratório dos Estados Unidos com doutorado em Virologia e Imunologia, que afirma que a covid-19 é “fictícia” e “mais uma cepa de gripe”. O argumento do autor é de que, até hoje, “ninguém em qualquer laboratório do mundo jamais isolou e purificou este vírus em sua totalidade”. Mas o texto foi atribuído a diferentes pessoas e contém múltiplas imprecisões e argumentos sem base científica. ",0,site
https://checamos.afp.com/o-medico-fotografado-em-la-rioja-na-argentina-nao-foi-vacinado-duas-vezes-com-sputnik-v,08 janeiro 2021 às 12:03,"O médico fotografado em La Rioja, na Argentina, não foi vacinado duas vezes com a Sputnik V","Logo após o início da campanha de vacinação contra a covid-19 na Argentina, foram divulgadas nas redes sociais duas fotos que aparentemente mostravam um homem que a havia recebido duas vezes, uma em cada braço. Embora essa história tenha sido compartilhada milhares de vezes, na realidade, o protagonista da cena, um médico da província de La Rioja, recebeu apenas uma dose da vacina Sputnik V. Duas fotos diferentes foram tiradas porque pediam que ele trocasse de lugar para que a imprensa pudesse registrar melhor o momento.",0,site
https://checamos.afp.com/agulha-usada-em-vacina-de-kamala-harris-nao-dobrou-tratava-se-de-uma-tampa-de-plastico,07 janeiro 2021 às 12:43,"A agulha usada em vacina de Kamala Harris não dobrou, tratava-se de uma tampa de plástico","Publicações que contêm um vídeo que mostra a vice-presidente eleita dos Estados Unidos, Kamala Harris, tomando a vacina contra a covid-19 foram compartilhadas milhares de vezes nas redes sociais desde o final de dezembro de 2020 com a afirmação de que seria uma simulação já que a agulha “dobrou”. Mas isso é falso: o que se vê, na verdade, é um mecanismo de segurança comum de proteção da agulha para evitar que ela fure alguém acidentalmente.",0,site
https://checamos.afp.com/checamos-afirmacoes-sobre-mascaras-distanciamento-lockdown-e-vacina-contra-covid-19,06 janeiro 2021 às 18:58,"Checamos afirmações sobre máscaras, distanciamento, lockdown e vacina contra covid-19","Um meme que soma mais de 19 mil interações nas redes sociais ao menos desde setembro de 2020 questiona a adoção de algumas das medidas mais importantes de contenção da pandemia de covid-19 - uso de máscaras, distanciamento social e isolamento - e, por fim, pergunta o motivo pelo qual as vacinas serão aplicadas, se as providências anteriores funcionam. Mas isso não procede, pois tratam-se de ações complementares e, segundo os especialistas consultados pela AFP, a contenção da pandemia depende de um imunizante.",0,site
https://checamos.afp.com/video-nao-mostra-vacinacao-sem-agulha-em-israel-mas-simulacao-para-producao-de-imagens,06 janeiro 2021 às 17:39,"Vídeo não mostra vacinação “sem agulha” em Israel, mas simulação para produção de imagens","Um vídeo em que uma profissional de saúde parece aplicar uma vacina sem utilizar uma agulha foi compartilhado centenas de milhares de vezes em redes sociais desde o final de 2020 para questionar a veracidade das campanhas de imunização contra a covid-19. No entanto, o vídeo foi cortado e tirado de contexto. Na versão completa, o oficial israelense Beni Ben Muvchar primeiro recebe a vacina, depois simula o momento novamente para gravar uma mensagem citando o serviço de saúde responsável pela vacinação.",0,site
https://checamos.afp.com/cabo-do-exercito-argentino-que-faleceu-nao-havia-recebido-vacina-russa-contra-covid-19,05 janeiro 2021 às 17:08,A cabo do Exército argentino que faleceu não havia recebido a vacina russa contra a covid-19,"Desde 3 de janeiro circula nas redes sociais a alegação de que uma cabo do Exército argentino faleceu após receber a vacina russa Sputnik V, que começou a ser administrada à população do país sul-americano no último dia 29 de dezembro. Embora a militar realmente tenha falecido por insuficiência cardíaca em 1º de janeiro, ela não havia recebido a vacina contra a covid-19, segundo fontes do Exército e autoridades locais.",0,site
https://checamos.afp.com/foto-de-evacuacao-de-hospital-apos-incendio-em-2010-viraliza-fora-de-contexto,04 janeiro 2021 às 18:34,Foto de evacuação de hospital após incêndio em 2010 viraliza fora de contexto,"Uma fotografia de pessoas deitadas em macas e aglomeradas no que parece ser um saguão de hospital voltou a viralizar nas redes sociais no início de 2021 com a afirmação de que se trata de um registro feito em 2013, “quando o Lula era presidente”. Mas isto é enganoso: a imagem foi feita em abril de 2010, após um princípio de incêndio e um apagão atingirem o Instituto Doutor José Frota, em Fortaleza, levando à evacuação do local.",0,site
https://checamos.afp.com/imagem-de-maju-coutinho-sem-mascara-na-praia-e-de-maio-de-2019-antes-da-pandemia-de-coronavirus,04 janeiro 2021 às 18:18,"Imagem de Maju Coutinho sem máscara na praia é de maio de 2019, antes da pandemia de coronavírus","Uma foto em que a jornalista Maria Júlia Coutinho passeia em uma praia sem usar máscara foi compartilhada milhares de vezes em redes sociais ao menos desde o final de 2020. “‘Fique em casa’, ‘use máscara’, ‘isolamento social’, né Maju?”, questionaram usuários, criticando a apresentadora da Rede Globo por aparentemente não estar cumprindo as medidas de prevenção contra o novo coronavírus. A imagem viralizada é, contudo, de maio de 2019, meses antes da detecção da doença.",0,site
https://checamos.afp.com/alerta-da-oms-sobre-os-testes-rt-pcr-para-covid-19-nao-e-admissao-de-falta-de-eficacia,31 dezembro 2020 às 16:55,Alerta da OMS sobre os testes RT-PCR para covid-19 não é “admissão” de falta de eficácia,"Um artigo compartilhado dezenas de vezes nas redes sociais desde o último dia 20 de dezembro afirma que a Organização Mundial da Saúde “admitiu” que os testes PCR para detectar a covid-19 não são eficazes, pois há um alto risco de mostram resultados falsos positivos. Contudo, o alerta da OMS, que se refere aos testes RT-PCR, não revela uma ineficácia, mas que os resultados sejam interpretados com base nas instruções de uso e juntamente com o quadro clínico.",0,site
https://checamos.afp.com/eficacia-da-ivermectina-contra-covid-19-ainda-esta-em-estudo,31 dezembro 2020 às 13:50,A eficácia da ivermectina contra a covid-19 ainda está em estudo,"Publicações compartilhadas mais de 1.000 vezes no Facebook pelo menos desde o último 21 de dezembro garantem que a ivermectina, um medicamento antiparasitário, “elimina 97% dos vírus dentro de células em 48h”. Essa afirmação, entretanto, apenas pode ser considerada verdadeira no caso de estudos de laboratório, realizados fora de um organismo vivo. Essa eficácia ainda não foi comprovada clinicamente em seres humanos.",0,site
https://checamos.afp.com/foto-de-cristina-kirchner-recebendo-vacina-sem-mascara-e-da-campanha-de-gripe-de-2013,30 dezembro 2020 às 18:53,A foto de Cristina Kirchner recebendo vacina sem máscara é da campanha de gripe de 2013,"Horas antes de a Argentina iniciar a campanha de vacinação contra a covid-19, no dia 29 de dezembro, uma fotografia da atual vice-presidente, Cristina Kirchner, recebendo a vacina, começou a viralizar nas redes sociais. As publicações, compartilhadas milhares de vezes, denunciam que ela quebrou ""todo tipo de protocolo"", já que nem Kirchner nem a enfermeira vista na imagem usam máscaras ou luvas, medidas preventivas contra a covid-19. Mas na verdade a foto foi tirada durante a campanha de vacinação contra a gripe de 2013.",0,site
https://checamos.afp.com/verificamos-afirmacoes-do-texto-sobre-vacina-da-esterilizacao-contra-covid-19,30 dezembro 2020 às 15:26,Verificamos as afirmações do texto sobre a “vacina da esterilização” contra a covid-19,"Publicações compartilhadas mais de 1,8 mil vezes nas redes sociais desde o último dia 6 de dezembro apontam que a vacina contra a covid-19 deixará “97% dos homens inoculados” estéreis, entre uma série de alegações a respeito dos supostos efeitos colaterais dos imunizantes que foram ou estão sendo desenvolvidos para combater o novo coronavírus. Mas essas afirmações são enganosas ou não têm fundamento.",0,site
https://checamos.afp.com/comparar-talidomida-com-vacina-contra-covid-19-e-enganoso-dizem-os-especialistas,28 dezembro 2020 às 17:34,"Comparar a talidomida com a vacina contra a covid-19 é enganoso, dizem os especialistas","Publicações compartilhadas mais de 17.000 vezes nas redes sociais desde o último dia 30 de novembro alertam sobre os riscos do rápido desenvolvimento de vacinas e as comparam à talidomida, uma droga da década de 1950 que causou problemas  congênitos em crianças cujas mães tomaram-na durante a gravidez. O argumento é enganoso, porque os processos para aprovar a comercialização de medicamentos se tornaram mais rígidos e seguros, em parte graças ao caso da talidomida. Além disso, naquela época o uso de remédios durante a gravidez não era estritamente controlado, segundo especialistas consultados.",0,site
